timestamp,lat,lon,vel,elev,prox,warninglight
a23:22:40.0 28/11/2017,37.8679,-122.2599,2.38,63,0,1
a23:22:40.984 28/11/2017,37.8679,-122.2599,1.62,63,0,0
aa23:22:43.0 28/11/2017,37.8679,-122.2599,0.25,63,0,0
a23:22:44.984 28/11/2017,37.8679,-122.2599,0.44,63,0,0
a23:22:46.0 28/11/2017,37.8679,-122.2599,0.84,63,0,0
a23:22:47.0 28/11/2017,37.8679,-122.2599,0.3,63,0,0
a23:22:48.0 28/11/2017,37.8679,-122.2599,0.75,63,0,0
a23:22:50.0 28/11/2017,37.868,-122.2599,0.32,63,0,0
a23:22:51.0 28/11/2017,37.868,-122.2599,0.85,63,0,0
a23:22:52.984 28/11/2017,37.868,-122.2599,2.37,63,0,0
a23:22:54.0 28/11/2017,37.868,-122.2599,2.61,63,0,0
a23:22:55.0 28/11/2017,37.8681,-122.2599,3.22,63,0,0
a23:22:56.984 28/11/2017,37.8681,-122.2599,2.49,63,0,0
a23:22:58.0 28/11/2017,37.8681,-122.2599,3.39,63,0,0
a23:22:59.0 28/11/2017,37.8682,-122.2599,2.77,63,0,0
a23:23:0.984 28/11/2017,37.8682,-122.2599,2.55,63,0,0
a23:23:2.0 28/11/2017,37.8682,-122.2599,2.67,63,0,0
a23:23:3.0 28/11/2017,37.8682,-122.2599,2.32,63,0,0
a23:23:4.984 28/11/2017,37.8683,-122.2599,3.01,63,0,0
a23:23:6.0 28/11/2017,37.8683,-122.2599,2.74,63,0,0
a23:23:7.0 28/11/2017,37.8683,-122.2599,3.19,63,0,0
a23:23:8.984 28/11/2017,37.8683,-122.2599,2.6,63,0,0
a23:23:11.0 28/11/2017,37.8684,-122.2599,2.52,63,1,0
a23:23:12.0 28/11/2017,37.8684,-122.2599,1.83,63,0,0
a23:23:14.0 28/11/2017,37.8684,-122.2599,1.83,68.2,0,0
a23:23:15.0 28/11/2017,37.8684,-122.2599,5.8,68.2,0,0
a23:23:16.0 28/11/2017,37.8685,-122.2599,4.81,68.2,0,0
a23:23:16.984 28/11/2017,37.8685,-122.26,5,68.2,0,0
a23:23:19.0 28/11/2017,37.8686,-122.26,3.69,68.2,0,0
a23:23:20.0 28/11/2017,37.8687,-122.26,2.79,68.2,0,0
a23:23:22.0 28/11/2017,37.8687,-122.26,2.11,68.2,0,0
a23:23:23.0 28/11/2017,37.8688,-122.26,2.55,68.2,0,0
a23:23:24.0 28/11/2017,37.8688,-122.26,2.74,68.2,0,0
a23:23:24.984 28/11/2017,37.8688,-122.26,1.88,68.2,0,0
a23:23:27.0 28/11/2017,37.8688,-122.26,2.32,68.2,0,0
a23:23:28.0 28/11/2017,37.8688,-122.26,2.8,68.2,0,0
a23:23:30.0 28/11/2017,37.8689,-122.26,2.8,77.5,0,0
a23:23:31.0 28/11/2017,37.8689,-122.26,1.93,77.5,0,0
a23:23:32.0 28/11/2017,37.8689,-122.26,1.99,77.5,0,0
a23:23:34.0 28/11/2017,37.8689,-122.26,1.99,77.3,0,0
a23:23:35.0 28/11/2017,37.8689,-122.26,2.52,77.3,0,0
a23:23:36.0 28/11/2017,37.8689,-122.26,2.71,77.3,0,0
a23:23:36.984 28/11/2017,37.8689,-122.26,2.72,77.3,0,0
a23:23:39.0 28/11/2017,37.869,-122.26,2.71,77.3,0,0
a23:23:40.0 28/11/2017,37.869,-122.26,2.93,77.3,0,0
a23:23:42.0 28/11/2017,37.869,-122.26,2.93,76.3,0,0
a23:23:43.0 28/11/2017,37.869,-122.26,3.38,76.3,0,0
a23:23:44.0 28/11/2017,37.869,-122.26,3.1,76.3,0,0
a23:23:46.0 28/11/2017,37.8691,-122.26,3.1,75.6,0,0
a23:23:47.0 28/11/2017,37.8691,-122.26,2.93,75.6,0,0
a23:23:48.0 28/11/2017,37.8691,-122.26,3.09,75.6,0,0
a23:23:48.984 28/11/2017,37.8691,-122.2601,3.06,75.6,0,0
a23:23:51.0 28/11/2017,37.8692,-122.2601,3.59,75.6,0,0
a23:23:52.0 28/11/2017,37.8692,-122.2601,2.8,75.6,0,0
a23:23:52.984 28/11/2017,37.8692,-122.2601,3.47,75.6,0,0
a23:23:55.0 28/11/2017,37.8692,-122.2601,2.76,75.6,0,0
a23:23:56.0 28/11/2017,37.8693,-122.2601,2.68,75.6,0,0
a23:23:58.0 28/11/2017,37.8693,-122.2601,2.68,73.1,0,0
a23:23:59.0 28/11/2017,37.8693,-122.2601,3.23,73.1,0,0
a23:24:0.0 28/11/2017,37.8693,-122.2601,3.21,73.1,0,0
a23:24:0.984 28/11/2017,37.8693,-122.2601,3.03,73.1,0,0
a23:24:3.0 28/11/2017,37.8694,-122.2601,2.51,73.1,0,0
a23:24:4.0 28/11/2017,37.8694,-122.2601,3.14,73.1,0,0
a23:24:4.984 28/11/2017,37.8694,-122.26,3.2,73.1,0,0
a23:24:7.0 28/11/2017,37.8694,-122.26,3.48,73.1,0,0
a23:24:8.0 28/11/2017,37.8694,-122.26,2.89,73.1,0,0
a23:24:10.0 28/11/2017,37.8695,-122.26,2.89,71.2,0,0
a23:24:11.0 28/11/2017,37.8695,-122.26,2.83,71.2,0,0
a23:24:12.0 28/11/2017,37.8695,-122.26,2.85,71.2,0,0
a23:24:12.984 28/11/2017,37.8695,-122.26,2.29,71.2,0,0
a23:24:15.0 28/11/2017,37.8695,-122.26,2.69,71.2,0,0
a23:24:16.0 28/11/2017,37.8696,-122.2599,2.59,71.2,0,0
aa23:24:18.0 28/11/2017,37.8696,-122.2599,0.78,71.2,0,0
aa23:24:20.984 28/11/2017,37.8696,-122.2599,1.56,68.5,0,0
aa23:24:22.0 28/11/2017,37.8696,-122.2599,1.73,68.5,0,0
a23:24:24.0 28/11/2017,37.8696,-122.2599,1.73,67.7,0,0
a23:24:24.984 28/11/2017,37.8696,-122.2599,1.77,67.7,0,0
aa23:24:27.0 28/11/2017,37.8697,-122.2599,1.98,67.7,0,0
a23:24:28.0 28/11/2017,37.8697,-122.2599,2.06,67.7,0,0
a23:24:28.984 28/11/2017,37.8697,-122.2599,2.12,67.7,0,1
a23:24:31.0 28/11/2017,37.8697,-122.2599,2.08,67.7,0,1
a23:24:32.0 28/11/2017,37.8697,-122.2598,2.03,67.7,0,1
a23:24:32.984 28/11/2017,37.8697,-122.2598,2.05,67.7,0,1
a23:24:35.0 28/11/2017,37.8697,-122.2598,1.92,67.7,0,1
a23:24:36.0 28/11/2017,37.8697,-122.2598,1.85,67.7,0,1
a23:24:38.0 28/11/2017,37.8697,-122.2598,1.76,67.7,0,0
a23:24:39.0 28/11/2017,37.8697,-122.2598,1.58,67.7,0,0
a23:24:40.0 28/11/2017,37.8697,-122.2598,1.15,67.7,0,0
a23:24:40.984 28/11/2017,37.8697,-122.2598,1.01,67.7,0,0
a23:24:43.0 28/11/2017,37.8697,-122.2598,1.04,67.7,0,0
a23:24:44.0 28/11/2017,37.8698,-122.2599,1.26,67.7,0,0
a23:24:46.0 28/11/2017,37.8698,-122.2598,1.26,60.7,0,0
a23:24:47.0 28/11/2017,37.8699,-122.2599,2.07,60.7,0,0
a23:24:48.0 28/11/2017,37.8699,-122.2599,2.4,60.7,0,0
a23:24:48.984 28/11/2017,37.8699,-122.2599,2.53,60.7,0,0
a23:24:51.0 28/11/2017,37.87,-122.2598,2.53,60.8,0,0
a23:24:52.0 28/11/2017,37.87,-122.2598,3.03,60.8,0,0
a23:24:52.984 28/11/2017,37.87,-122.2598,3.27,60.8,0,0
a23:24:54.0 28/11/2017,37.8701,-122.2598,3.46,60.8,0,0
a23:24:55.0 28/11/2017,37.8701,-122.2598,2.87,60.8,0,0
a23:24:56.984 28/11/2017,37.8701,-122.2598,2.92,60.8,0,0
a23:25:0.0 28/11/2017,37.8702,-122.2597,2.99,60.8,1,0
a23:25:2.0 28/11/2017,37.8702,-122.2597,2.99,62.4,0,0
a23:25:3.0 28/11/2017,37.8702,-122.2597,3.2,62.4,0,0
a23:25:4.0 28/11/2017,37.8702,-122.2597,2.94,62.4,0,0
a23:25:6.0 28/11/2017,37.8702,-122.2596,2.94,63,0,0
a23:25:7.0 28/11/2017,37.8703,-122.2596,3.21,63,0,0
a23:25:8.0 28/11/2017,37.8703,-122.2596,1.83,63,0,0
a23:25:10.0 28/11/2017,37.8703,-122.2596,1.83,62.8,0,0
a23:25:11.0 28/11/2017,37.8703,-122.2596,2.44,62.8,0,0
a23:25:12.0 28/11/2017,37.8703,-122.2596,1.68,62.8,0,0
a23:25:14.0 28/11/2017,37.8703,-122.2597,1.68,62.5,0,0
a23:25:15.0 28/11/2017,37.8703,-122.2597,2.35,62.5,0,0
a23:25:16.0 28/11/2017,37.8704,-122.2597,2.77,62.5,0,0
a23:25:16.984 28/11/2017,37.8704,-122.2596,2.34,62.5,0,0
a23:25:19.0 28/11/2017,37.8704,-122.2596,2.68,62.5,0,0
a23:25:20.0 28/11/2017,37.8704,-122.2596,2.58,62.5,0,0
a23:25:20.984 28/11/2017,37.8704,-122.2596,2.57,62.5,0,0
a23:25:22.0 28/11/2017,37.8704,-122.2596,2.65,62.5,0,0
a23:25:24.0 28/11/2017,37.8705,-122.2596,3.56,62.5,0,0
a23:25:24.984 28/11/2017,37.8705,-122.2597,2.91,62.5,0,0
a23:25:26.0 28/11/2017,37.8705,-122.2597,3.15,62.5,0,0
a23:25:28.0 28/11/2017,37.8705,-122.2597,2.52,62.5,0,0
a23:25:28.984 28/11/2017,37.8705,-122.2597,3.32,62.5,0,0
a23:25:30.0 28/11/2017,37.8706,-122.2597,3.48,62.5,0,0
a23:25:32.0 28/11/2017,37.8706,-122.2597,3.25,62.5,0,0
a23:25:32.984 28/11/2017,37.8706,-122.2597,3.15,62.5,0,0
a23:25:34.0 28/11/2017,37.8706,-122.2597,3.53,62.5,0,0
a23:25:36.0 28/11/2017,37.8707,-122.2597,3.42,62.5,0,0
a23:25:36.984 28/11/2017,37.8707,-122.2597,3.36,62.5,0,0
a23:25:38.0 28/11/2017,37.8707,-122.2597,3.23,62.5,0,0
aa23:25:40.0 28/11/2017,37.8707,-122.2597,3.31,62.5,0,0
a23:25:40.984 28/11/2017,37.8708,-122.2597,3.49,62.5,0,0
a23:25:43.0 28/11/2017,37.8708,-122.2597,3.32,62.5,0,0
a23:25:44.0 28/11/2017,37.8708,-122.2597,3.34,62.5,0,0
a23:25:44.984 28/11/2017,37.8708,-122.2597,3.39,62.5,0,0
a23:25:47.0 28/11/2017,37.8709,-122.2597,3.35,62.5,0,0
a23:25:48.0 28/11/2017,37.8709,-122.2597,3.36,62.5,0,0
a23:25:48.984 28/11/2017,37.8709,-122.2597,3.51,62.5,0,0
a23:25:51.0 28/11/2017,37.8709,-122.2597,3.42,62.5,0,0
a23:25:52.0 28/11/2017,37.8709,-122.2597,3.31,62.5,0,0
a23:25:54.0 28/11/2017,37.871,-122.2597,2.96,62.5,0,0
a23:25:55.0 28/11/2017,37.871,-122.2597,3.51,62.5,0,0
a23:25:56.984 28/11/2017,37.871,-122.2598,3.19,62.5,0,0
a23:25:58.0 28/11/2017,37.871,-122.2598,2.69,62.5,0,0
a23:25:59.0 28/11/2017,37.871,-122.2598,2.85,62.5,0,0
a23:26:0.984 28/11/2017,37.8711,-122.2598,3.23,62.5,0,0
a23:26:2.0 28/11/2017,37.8711,-122.2598,3.83,62.5,0,0
a23:26:3.0 28/11/2017,37.8711,-122.2598,3.3,62.5,0,0
a23:26:4.984 28/11/2017,37.8711,-122.2598,2.73,62.5,0,0
a23:26:6.0 28/11/2017,37.8711,-122.2598,2.86,62.5,0,0
a23:26:7.0 28/11/2017,37.8712,-122.2598,2.57,62.5,0,0
a23:26:8.984 28/11/2017,37.8712,-122.2598,2.57,69.1,0,0
a23:26:11.0 28/11/2017,37.8712,-122.2598,2.57,69.4,0,0
a23:26:12.0 28/11/2017,37.8712,-122.2598,3.12,69.4,0,0
a23:26:12.984 28/11/2017,37.8712,-122.2598,2.72,69.4,0,0
a23:26:15.0 28/11/2017,37.8713,-122.2598,3.07,69.4,0,0
a23:26:16.0 28/11/2017,37.8713,-122.2598,3.1,69.4,0,0
a23:26:16.984 28/11/2017,37.8713,-122.2598,2.99,69.4,0,0
a23:26:19.0 28/11/2017,37.8713,-122.2598,3.25,69.4,0,0
a23:26:20.0 28/11/2017,37.8713,-122.2598,3.28,69.4,0,0
a23:26:20.984 28/11/2017,37.8714,-122.2598,2.81,69.4,0,0
a23:26:23.0 28/11/2017,37.8714,-122.2598,2.81,70.6,0,0
a23:26:24.0 28/11/2017,37.8714,-122.2598,2.71,70.6,0,0
a23:26:24.984 28/11/2017,37.8714,-122.2598,3.52,70.6,0,0
a23:26:27.0 28/11/2017,37.8715,-122.2599,3.52,70.5,0,0
a23:26:28.0 28/11/2017,37.8715,-122.2599,3.57,70.5,0,0
a23:26:28.984 28/11/2017,37.8715,-122.2599,3.27,70.5,0,0
a23:26:31.0 28/11/2017,37.8715,-122.2599,3.27,71.6,0,0
a23:26:32.0 28/11/2017,37.8715,-122.2599,3.44,71.6,0,0
a23:26:32.984 28/11/2017,37.8716,-122.2599,3.76,71.6,0,0
a23:26:35.0 28/11/2017,37.8716,-122.2599,3.76,71.8,0,0
a23:26:36.0 28/11/2017,37.8716,-122.2599,2.84,71.8,0,0
a23:26:36.984 28/11/2017,37.8716,-122.2599,2.95,71.8,0,0
a23:26:39.0 28/11/2017,37.8717,-122.2599,2.95,72.3,0,0
a23:26:40.0 28/11/2017,37.8717,-122.2599,2.99,72.3,0,0
a23:26:40.984 28/11/2017,37.8717,-122.26,3.42,72.3,0,0
a23:26:43.0 28/11/2017,37.8717,-122.26,3.14,72.3,0,0
a23:26:44.0 28/11/2017,37.8717,-122.26,3.38,72.3,0,0
a23:26:44.984 28/11/2017,37.8717,-122.26,3.82,72.3,0,0
a23:26:47.0 28/11/2017,37.8718,-122.26,3.81,72.3,0,0
a23:26:48.0 28/11/2017,37.8718,-122.26,3.3,72.3,0,0
a23:26:48.984 28/11/2017,37.8718,-122.26,3.54,72.3,0,0
a23:26:51.0 28/11/2017,37.8718,-122.26,3.15,72.3,0,0
a23:26:52.0 28/11/2017,37.8719,-122.26,3.1,72.3,0,0
a23:26:52.984 28/11/2017,37.8719,-122.26,3.77,72.3,0,0
a23:26:55.0 28/11/2017,37.8719,-122.26,3.67,72.3,0,0
a23:26:56.0 28/11/2017,37.8719,-122.26,3.91,72.3,0,0
a23:26:56.984 28/11/2017,37.8719,-122.26,3.51,72.3,0,0
aa23:27:0.0 28/11/2017,37.872,-122.26,3.85,72.3,1,0
a23:27:0.984 28/11/2017,37.872,-122.26,3.15,72.3,0,0
a23:27:2.0 28/11/2017,37.872,-122.26,3.33,72.3,0,0
a23:27:4.0 28/11/2017,37.8721,-122.2601,3.53,72.3,0,0
a23:27:4.984 28/11/2017,37.8721,-122.2601,3.16,72.3,0,0
a23:27:6.0 28/11/2017,37.8721,-122.2601,3.63,72.3,0,0
a23:27:7.0 28/11/2017,37.8721,-122.2601,3.47,72.3,0,0
a23:27:8.984 28/11/2017,37.8721,-122.2601,3.53,72.3,0,0
a23:27:10.0 28/11/2017,37.8722,-122.2601,3.89,72.3,0,0
a23:27:11.0 28/11/2017,37.8722,-122.2601,3.82,72.3,0,0
a23:27:12.984 28/11/2017,37.8722,-122.2601,3.01,72.3,0,0
a23:27:14.0 28/11/2017,37.8722,-122.2601,3.27,72.3,0,0
a23:27:15.0 28/11/2017,37.8723,-122.2602,3.6,72.3,0,0
a23:27:16.984 28/11/2017,37.8723,-122.2602,3.36,72.3,0,0
a23:27:18.0 28/11/2017,37.8723,-122.2602,3.1,72.3,0,0
a23:27:19.0 28/11/2017,37.8723,-122.2602,3.05,72.3,0,0
a23:27:20.984 28/11/2017,37.8724,-122.2602,3.05,67.4,0,0
a23:27:22.0 28/11/2017,37.8724,-122.2602,3.1,67.4,0,0
a23:27:23.0 28/11/2017,37.8724,-122.2602,3.46,67.4,0,0
a23:27:24.984 28/11/2017,37.8724,-122.2602,2.11,67.4,0,0
a23:27:26.0 28/11/2017,37.8724,-122.2602,3.23,67.4,0,0
a23:27:27.0 28/11/2017,37.8724,-122.2602,3.04,67.4,0,0
aa23:27:28.984 28/11/2017,37.8724,-122.2602,2.23,70.3,0,0
a23:27:30.0 28/11/2017,37.8725,-122.2602,3.58,70.3,0,0
a23:27:32.0 28/11/2017,37.8725,-122.2602,2.56,70.3,0,0
a23:27:32.984 28/11/2017,37.8725,-122.2602,3.54,70.3,0,0
a23:27:34.0 28/11/2017,37.8725,-122.2602,3.13,70.3,0,0
a23:27:36.0 28/11/2017,37.8725,-122.2602,3.07,70.3,0,0
a23:27:36.984 28/11/2017,37.8726,-122.2602,3.23,70.3,0,0
a23:27:38.0 28/11/2017,37.8726,-122.2602,3.35,70.3,0,0
a23:27:40.0 28/11/2017,37.8726,-122.2602,3.32,70.3,0,0
a23:27:40.984 28/11/2017,37.8726,-122.2602,3.22,70.3,0,0
a23:27:42.0 28/11/2017,37.8726,-122.2602,3.18,70.3,0,0
a23:27:44.0 28/11/2017,37.8727,-122.2602,3.32,70.3,0,0
a23:27:44.984 28/11/2017,37.8727,-122.2602,1.98,70.3,0,0
a23:27:46.0 28/11/2017,37.8727,-122.2602,2.92,70.3,0,0
a23:27:47.0 28/11/2017,37.8727,-122.2602,3.4,70.3,0,0
a23:27:48.984 28/11/2017,37.8727,-122.2602,3.22,70.3,0,0
a23:27:50.0 28/11/2017,37.8728,-122.2602,3.1,70.3,0,0
a23:27:52.0 28/11/2017,37.8728,-122.2602,3.26,70.3,0,0
a23:27:52.984 28/11/2017,37.8728,-122.2602,3.12,70.3,0,0
a23:27:54.0 28/11/2017,37.8728,-122.2601,3.3,70.3,0,0
a23:27:56.0 28/11/2017,37.8728,-122.2601,3.3,84.5,0,0
a23:27:56.984 28/11/2017,37.8728,-122.2601,3.09,84.5,0,0
a23:27:58.0 28/11/2017,37.8729,-122.2601,3.05,84.5,0,0
a23:28:0.0 28/11/2017,37.8729,-122.2601,3.18,84.5,0,0
a23:28:0.984 28/11/2017,37.8729,-122.2601,3.29,84.5,0,0
a23:28:2.0 28/11/2017,37.8729,-122.2601,3.27,84.5,0,0
a23:28:4.0 28/11/2017,37.8729,-122.2601,3.37,84.5,0,0
a23:28:4.984 28/11/2017,37.873,-122.2601,3.06,84.5,0,0
a23:28:6.0 28/11/2017,37.873,-122.2601,3.25,84.5,0,0
a23:28:8.0 28/11/2017,37.873,-122.2601,3.06,84.5,0,0
a23:28:8.984 28/11/2017,37.873,-122.26,3.26,84.5,0,0
a23:28:10.0 28/11/2017,37.873,-122.26,3.25,84.5,0,0
a23:28:12.0 28/11/2017,37.8731,-122.26,3.29,84.5,0,0
a23:28:12.984 28/11/2017,37.8731,-122.26,3.28,84.5,0,0
a23:28:14.0 28/11/2017,37.8731,-122.26,3.44,84.5,0,0
a23:28:16.0 28/11/2017,37.8731,-122.26,3.26,84.5,0,0
a23:28:16.984 28/11/2017,37.8731,-122.26,3.04,84.5,0,0
a23:28:18.0 28/11/2017,37.8732,-122.26,3.27,84.5,0,0
a23:28:20.0 28/11/2017,37.8732,-122.26,3.31,84.5,0,0
a23:28:20.984 28/11/2017,37.8732,-122.26,3.14,84.5,0,0
a23:28:22.0 28/11/2017,37.8732,-122.26,3.11,84.5,0,0
a23:28:24.0 28/11/2017,37.8732,-122.26,3.16,84.5,0,0
a23:28:24.984 28/11/2017,37.8733,-122.26,3.36,84.5,0,0
a23:28:26.0 28/11/2017,37.8733,-122.2599,3.27,84.5,0,0
aa23:28:28.0 28/11/2017,37.8733,-122.2599,2.52,84.5,0,0
a23:28:30.0 28/11/2017,37.8734,-122.2599,3.07,84.5,0,0
a23:28:31.0 28/11/2017,37.8734,-122.2599,2.69,84.5,0,0
a23:28:32.984 28/11/2017,37.8734,-122.2599,2.49,84.5,0,0
a23:28:34.0 28/11/2017,37.8734,-122.2599,2.97,84.5,0,0
a23:28:36.0 28/11/2017,37.8735,-122.2599,2.94,84.5,0,0
a23:28:36.984 28/11/2017,37.8735,-122.2599,3.15,84.5,0,0
a23:28:38.0 28/11/2017,37.8735,-122.2599,3.14,84.5,0,0
a23:28:40.0 28/11/2017,37.8735,-122.2599,2.31,84.5,0,0
a23:28:40.984 28/11/2017,37.8735,-122.2599,2.12,84.5,0,0
a23:28:44.0 28/11/2017,37.8736,-122.2599,2.12,85.8,1,0
a23:28:44.984 28/11/2017,37.8736,-122.2599,1.14,85.8,0,0
a23:28:47.0 28/11/2017,37.8736,-122.2599,1.47,85.8,1,0
a23:28:48.0 28/11/2017,37.8736,-122.2599,1.37,85.8,0,0
a23:28:48.984 28/11/2017,37.8736,-122.2599,1.58,85.8,0,0
a23:28:51.0 28/11/2017,37.8736,-122.2599,2.5,85.8,0,0
a23:28:52.0 28/11/2017,37.8736,-122.2599,2.6,85.8,0,0
a23:28:52.984 28/11/2017,37.8736,-122.2599,2.5,85.8,0,0
a23:28:55.0 28/11/2017,37.8736,-122.2599,2.54,85.8,0,0
aa23:28:58.0 28/11/2017,37.8737,-122.2599,2.62,85.8,1,0
a23:29:0.0 28/11/2017,37.8737,-122.2599,2.62,85.4,1,0
a23:29:0.984 28/11/2017,37.8737,-122.2599,2.51,85.4,0,0
a23:29:2.0 28/11/2017,37.8737,-122.2599,3.25,85.4,0,0
a23:29:3.0 28/11/2017,37.8737,-122.2599,3.06,85.4,0,0
a23:29:4.984 28/11/2017,37.8737,-122.2599,2.9,85.4,0,0
a23:29:6.0 28/11/2017,37.8738,-122.2599,3.44,85.4,0,0
a23:29:7.0 28/11/2017,37.8738,-122.2599,3.18,85.4,0,0
a23:29:8.984 28/11/2017,37.8738,-122.2599,2.67,85.4,0,0
a23:29:10.0 28/11/2017,37.8738,-122.2599,2.66,85.4,0,0
a23:29:11.0 28/11/2017,37.8738,-122.2599,2.78,85.4,0,0
a23:29:12.984 28/11/2017,37.8739,-122.2599,2.48,85.4,0,0
a23:29:15.0 28/11/2017,37.8739,-122.26,2.96,85.4,0,0
a23:29:16.0 28/11/2017,37.8739,-122.26,2.62,85.4,0,0
a23:29:16.984 28/11/2017,37.8739,-122.26,2.43,85.4,0,0
a23:29:19.0 28/11/2017,37.8739,-122.26,3.16,85.4,0,0
a23:29:20.0 28/11/2017,37.874,-122.26,2.43,85.4,0,0
a23:29:22.0 28/11/2017,37.874,-122.26,2.43,91.3,0,0
a23:29:23.0 28/11/2017,37.874,-122.26,1.28,91.3,0,0
a23:29:24.0 28/11/2017,37.874,-122.26,1.61,91.3,0,0
a23:29:26.0 28/11/2017,37.874,-122.26,1.61,92.6,0,0
a23:29:27.0 28/11/2017,37.874,-122.26,1.81,92.6,0,0
a23:29:28.0 28/11/2017,37.874,-122.26,2.02,92.6,0,0
a23:29:30.0 28/11/2017,37.8741,-122.26,2.06,92.6,0,0
a23:29:31.0 28/11/2017,37.8741,-122.26,1.88,92.6,0,0
a23:29:32.0 28/11/2017,37.8741,-122.26,1.99,92.6,0,0
a23:29:34.0 28/11/2017,37.8741,-122.26,2.13,92.6,0,0
a23:29:35.0 28/11/2017,37.8741,-122.26,2.41,92.6,0,0
a23:29:36.984 28/11/2017,37.8742,-122.26,2.08,92.6,0,0
a23:29:38.0 28/11/2017,37.8742,-122.26,3.3,92.6,0,0
a23:29:39.0 28/11/2017,37.8742,-122.26,2.72,92.6,0,0
a23:29:40.984 28/11/2017,37.8742,-122.26,3.26,92.6,0,0
a23:29:42.0 28/11/2017,37.8742,-122.26,2.58,92.6,0,0
a23:29:43.0 28/11/2017,37.8742,-122.26,3.26,92.6,0,0
a23:29:44.984 28/11/2017,37.8743,-122.26,2.47,92.6,0,0
a23:29:46.0 28/11/2017,37.8743,-122.26,2.66,92.6,0,0
a23:29:47.0 28/11/2017,37.8743,-122.26,2.62,92.6,0,0
a23:29:48.984 28/11/2017,37.8743,-122.26,2.45,92.6,0,0
a23:29:50.0 28/11/2017,37.8743,-122.2601,2.8,92.6,0,0
a23:29:51.0 28/11/2017,37.8744,-122.2601,2.9,92.6,0,0
a23:29:52.984 28/11/2017,37.8744,-122.26,2.77,92.6,0,0
a23:29:54.0 28/11/2017,37.8744,-122.2601,3.6,92.6,0,0
a23:29:55.0 28/11/2017,37.8744,-122.2601,3.03,92.6,0,0
a23:29:56.984 28/11/2017,37.8745,-122.2601,3.99,92.6,0,0
a23:29:58.0 28/11/2017,37.8745,-122.2601,3.63,92.6,0,0
a23:29:59.0 28/11/2017,37.8745,-122.2601,2.5,92.6,0,0
a23:30:0.0 28/11/2017,37.8745,-122.2601,1.79,92.6,0,0
a23:30:2.0 28/11/2017,37.8745,-122.26,2.65,92.6,0,0
a23:30:3.0 28/11/2017,37.8746,-122.26,3.4,92.6,0,0
a23:30:4.0 28/11/2017,37.8746,-122.26,3.28,92.6,0,0
a23:30:6.0 28/11/2017,37.8746,-122.26,3.27,92.6,0,0
a23:30:7.0 28/11/2017,37.8746,-122.26,2.84,92.6,0,0
a23:30:8.0 28/11/2017,37.8746,-122.26,3.26,92.6,0,0
a23:30:10.0 28/11/2017,37.8747,-122.26,3.66,92.6,0,0
a23:30:11.0 28/11/2017,37.8747,-122.2601,3.5,92.6,0,0
a23:30:12.984 28/11/2017,37.8747,-122.2601,3.75,92.6,0,0
a23:30:14.0 28/11/2017,37.8747,-122.2601,3.57,92.6,0,0
a23:30:15.0 28/11/2017,37.8748,-122.2601,3.55,92.6,0,0
a23:30:16.0 28/11/2017,37.8748,-122.2601,3.04,92.6,0,0
a23:30:18.0 28/11/2017,37.8748,-122.2601,2.98,92.6,0,0
a23:30:19.0 28/11/2017,37.8748,-122.2601,2.99,92.6,0,0
a23:30:20.984 28/11/2017,37.8749,-122.2601,2.99,94.2,0,0
a23:30:22.0 28/11/2017,37.8749,-122.2601,3.23,94.2,0,0
a23:30:23.0 28/11/2017,37.8749,-122.2601,2.93,94.2,0,0
a23:30:24.0 28/11/2017,37.8749,-122.2601,3.21,94.2,0,0
a23:30:26.0 28/11/2017,37.8749,-122.2601,2.74,94.2,0,0
a23:30:27.0 28/11/2017,37.8749,-122.2601,2.76,94.2,0,0
a23:30:28.984 28/11/2017,37.875,-122.2601,2.16,94.2,0,0
a23:30:30.0 28/11/2017,37.875,-122.2601,2,94.2,0,0
a23:30:31.0 28/11/2017,37.875,-122.2601,2.06,94.2,0,0
a23:30:32.984 28/11/2017,37.875,-122.2601,2.06,93.2,0,0
a23:30:34.0 28/11/2017,37.875,-122.2601,0.83,93.2,0,0
a23:30:35.0 28/11/2017,37.875,-122.2601,0.52,93.2,0,0
a23:30:36.984 28/11/2017,37.875,-122.2601,0.2,93.2,0,0
a23:30:38.0 28/11/2017,37.875,-122.2601,0.1,93.2,0,0
a23:30:39.0 28/11/2017,37.875,-122.2601,0.06,93.2,0,0
a23:30:40.984 28/11/2017,37.875,-122.2601,0.45,93.2,0,0
a23:30:42.0 28/11/2017,37.875,-122.2601,0.37,93.2,0,0
a23:30:43.0 28/11/2017,37.875,-122.2601,0.19,93.2,0,0
a23:30:44.984 28/11/2017,37.875,-122.2601,0.19,93.3,0,0
a23:30:47.0 28/11/2017,37.875,-122.2601,0.06,93.3,1,0
a23:30:48.0 28/11/2017,37.875,-122.2601,0.04,93.3,0,0
a23:30:48.984 28/11/2017,37.875,-122.2601,0.66,93.3,0,0
a23:30:51.0 28/11/2017,37.8751,-122.2601,2.27,93.3,0,0
a23:30:52.0 28/11/2017,37.8751,-122.2601,2.9,93.3,0,0
a23:30:52.984 28/11/2017,37.8751,-122.2601,2.83,93.3,0,0
a23:30:55.0 28/11/2017,37.8751,-122.2601,2.18,93.3,0,0
a23:30:56.0 28/11/2017,37.8751,-122.2601,1.92,93.3,0,0
a23:30:56.984 28/11/2017,37.8752,-122.2601,2.2,93.3,0,0
